customer_unique_id,recency,frequency,monetary,avg_monetary,avg_items_per_order,avg_freight_per_order,avg_installments,avg_review_score,pct_orders_with_review,customer_state,customer_city,unique_product_categories,unique_sellers,cluster
0318f66ddf6aa615fdb10d6d7b596194,100,1,788.23,788.23,1.0,23.23,10.0,5.0,1.0,SP,sao paulo,1,1,1
031ea691b99fc101dcad357d1a83573f,414,2,146.08,36.52,1.0,8.025,2.0,4.0,1.0,SP,sao paulo,2,2,1
03205e5760c7d0d27d4f8a4d05b31df4,358,1,64.1,64.1,1.0,15.1,1.0,5.0,1.0,MG,uberlandia,1,1,1
0326524848da9311350236471586bd61,546,1,1826.07,1826.07,1.0,26.07,1.0,5.0,1.0,SP,bauru,1,1,1
033423f2b5c8167932e146b09374e3ce,194,1,43.47,43.47,1.0,13.37,1.0,5.0,1.0,PR,paranagua,1,1,1
033f54a07cd8182310db72b60acdbcd7,192,1,106.38,106.38,1.0,16.39,3.0,1.0,1.0,MG,chaveslandia,1,1,1
0349c4f5811eb0c1f2a56f459cbd962f,457,1,114.35,114.35,1.0,21.45,5.0,5.0,1.0,AL,rio largo,1,1,1
034b3849378ccec7dded6218ea95778d,337,1,100.86,100.86,1.0,20.96,3.0,4.0,1.0,CE,fortaleza,1,1,1
03543e7bcb602107d81abca01f3d94a5,516,1,199.49,199.49,1.0,24.5,4.0,3.0,1.0,SP,sao paulo,1,1,1
0367dccc4908227b00b0ca2371f31a0d,29,1,37.79,37.79,1.0,12.84,1.0,5.0,1.0,SP,roseira,1,1,1
03701675fee7ac7829e93d60626f2b63,92,1,173.77,173.77,1.0,22.77,1.0,1.0,1.0,BA,campo formoso,1,1,1
0378d90f53fc5cc775e447e1eaff6ea3,68,1,190.33,190.33,1.0,41.33,2.0,3.0,1.0,RJ,rio de janeiro,1,1,1
03a7ce913dd0cfe59f041029fdd9f326,157,1,337.83,337.83,1.0,42.83,6.0,5.0,1.0,SP,itanhaem,1,1,1
03b22e3c0ac42e03f94471e220f13f02,496,1,193.17,193.17,1.0,24.17,1.0,5.0,1.0,RJ,itaborai,1,1,1
03b27a1d3cc8dc5a00cc993e05c71d07,332,1,55.84,55.84,1.0,9.94,3.0,4.0,1.0,RJ,mage,1,1,1
03b8925633623755895d17fd3e0c3ed1,454,1,109.5,109.5,1.0,9.51,2.0,5.0,1.0,SP,guarulhos,1,1,1
03d23be2f66b1cceebe6ada221651187,274,1,73.15,73.15,1.0,16.16,2.0,5.0,1.0,MG,betim,1,1,1
03d7f509533270423718902aef9d1ede,183,1,554.4,554.4,1.0,18.5,1.0,5.0,1.0,SP,igarata,1,1,1
03da36f44c98d62dfa4dfdbbc8fd6ade,84,1,82.12,82.12,1.0,27.12,1.0,5.0,1.0,BA,salinas da margarida,1,1,1
03e8a26864627ee0c7fb470b46cbaee7,322,1,131.08,65.54,1.5,7.78,1.0,1.0,1.0,SP,campinas,1,1,1
03ed0a57d01102b9a9bc725d1bd17831,71,1,347.31,347.31,1.0,17.41,8.0,1.0,1.0,RJ,niteroi,1,1,1
03ede110a49c83121893d499aa0ecd85,210,1,106.38,106.38,1.0,16.39,1.0,5.0,1.0,MS,dourados,1,1,1
03f0c74d63209a537c87c988f204c2b2,166,1,211.14,211.14,1.0,16.24,8.0,1.0,1.0,ES,vila velha,1,1,1
03f3956529aac8ab54669986dbccdea5,277,1,758.29,758.29,1.0,43.99,10.0,5.0,1.0,DF,brasilia,1,1,1
03f8cc5eb864ffa50cb73bdf07a7b1e9,255,1,471.0,471.0,1.0,32.0,10.0,5.0,1.0,SP,sao paulo,1,1,1
04120e49b42d9188cee40d96521d9893,575,1,84.99,84.99,1.0,18.0,1.0,4.0,1.0,SP,cacapava,1,1,1
041b7e4ea440a4636a6c77ca8397128c,294,1,97.71000000000001,32.57,1.0,17.81,1.0,5.0,1.0,RJ,nova iguacu,1,1,1
042b009cdd1ef1d0e9b74e35691cad8d,213,1,418.17,418.17,1.0,29.17,6.0,5.0,0.0,SP,guarulhos,1,1,1
042d7cb496599d4512619d9ee9970376,274,1,71.66,71.66,1.0,12.66,1.0,5.0,1.0,PR,curitiba,1,1,1
043bf08714e3d2649e99956601f2dacb,42,1,73.49,73.49,1.0,23.5,1.0,4.0,1.0,SP,salto,1,1,1
04530097e2b38fa538dd38926cf34f77,99,1,69.37,69.37,1.0,14.47,1.0,5.0,1.0,SP,votuporanga,1,1,1
04716d605653245719dddc7e2cb3cf64,500,1,288.46,288.46,1.0,42.56,8.0,3.0,1.0,SP,sao paulo,1,1,1
047ade39673d74bcd42b8c0e7bc9666f,414,1,28.68,28.68,1.0,7.78,1.0,5.0,1.0,SP,sao paulo,1,1,1
047b83875e802d2794e5931512253f9a,33,1,74.51,74.51,1.0,15.51,1.0,3.0,1.0,DF,brasilia,1,1,1
048df8b25dc48e1554eccde119d6cecd,484,1,475.26,237.63,1.5,16.415,2.0,1.0,1.0,MT,lucas do rio verde,1,1,1
04a056b82a00e7755b1f136ec509b542,70,1,98.61,98.61,1.0,18.66,1.0,3.0,1.0,RJ,rio das ostras,1,1,1
04ab67281768ea079c74f680cec8e8cc,276,1,453.72,226.86,1.5,16.44,9.0,1.0,1.0,RJ,sapucaia,1,1,1
04ad4376f6958f7499bca717ce767a86,228,1,36.0,36.0,1.0,15.1,3.0,1.0,1.0,RJ,sao goncalo,1,1,1
04b037a85d4c5a22c62a7f698cd8a494,160,1,155.64,155.64,1.0,19.64,3.0,4.0,1.0,PA,belem,1,1,1
04c83639f720ad66ffb6b8ba9afca9d6,476,1,152.39,152.39,1.0,17.39,2.0,4.0,1.0,MT,querencia,1,1,1
04cc4b5d5509cedb9a9e98cb34417d56,172,1,188.51,188.51,1.0,9.02,1.0,5.0,1.0,SP,sao paulo,1,1,1
04e37d7c7586710c134376140a93bafe,223,1,158.3,158.3,1.0,8.3,1.0,1.0,1.0,SP,sao paulo,0,1,1
04e5e98155286592ff3078a9ce0b438e,35,1,85.58,85.58,1.0,15.59,1.0,4.0,1.0,RJ,rio de janeiro,1,1,1
04fc5f7b626b7d8082d4a81ec33f8b83,330,1,82.73,82.73,1.0,12.83,1.0,1.0,1.0,SP,sumare,1,1,1
050427ce6691dec61ff78267f70aba2d,354,1,120.45,120.45,1.0,30.47,5.0,1.0,1.0,RJ,rio de janeiro,1,1,1
051bc94e9cd865806bba8eeefb336d0a,586,1,40.36,40.36,1.0,10.96,1.0,1.0,1.0,SP,cesario lange,1,1,1
05205c3546aefb9ac9436fed99f92af1,482,1,219.89,219.89,1.0,19.99,3.0,5.0,1.0,RJ,rio de janeiro,1,1,1
0535dec8f608efd1246d1a4d5ab6f771,24,1,415.94,415.94,1.0,20.94,2.0,1.0,1.0,SP,sao paulo,1,1,1
054879b43627b75d362af54f71b69843,356,1,216.4,108.2,1.5,15.1,1.0,5.0,1.0,DF,brasilia,1,1,1
057ef0b5aa3ce2afa4394072a4d11c7e,206,1,156.19,156.19,1.0,20.19,1.0,4.0,1.0,MS,paranaiba,1,1,1
057f7fafc983275ba2d7a10e029803a6,472,1,129.91,129.91,1.0,20.01,5.0,1.0,1.0,RJ,rio de janeiro,1,1,1
058aa00e0e9f4f0a2febfce3725d71c1,119,1,444.08,222.04,1.5,18.53,10.0,4.0,1.0,MG,sao joao nepomuceno,1,1,1
05bc195d57fb23eee0aea9e943f01c61,410,1,75.07,75.07,1.0,16.17,1.0,4.0,1.0,SP,cotia,1,1,1
05cc26cc3850b1809c338822fdd73ed2,132,1,31.23,31.23,1.0,18.23,1.0,3.0,1.0,RJ,vassouras,1,1,1
05d814587e80f2e2846c144d4fb511bc,32,1,281.84,140.92,1.5,18.46,3.0,1.0,1.0,RS,santa maria,1,1,1
05ddcb65dcf77c362a1b60bdc5ef86e8,111,1,31.29,31.29,1.0,19.04,3.0,5.0,1.0,PE,recife,1,1,1
05e442cb93a23145b87b658840cea632,30,1,55.28,55.28,1.0,15.38,1.0,5.0,1.0,SP,hortolandia,1,1,1
05e4fdb2fd51a9e967e528bfa9cf8009,404,1,231.27,231.27,1.0,26.27,10.0,5.0,1.0,RS,farroupilha,1,1,1
05f8e6e32b003644892b67fd13a474d8,142,1,89.96,89.96,1.0,20.06,2.0,4.0,1.0,RS,porto alegre,1,1,1
06079a66084dabf812040d32d0b10f06,107,1,109.0,109.0,1.0,9.0,3.0,5.0,1.0,SP,sao paulo,1,1,1
0613aa9f107a3cc0e7bb4ecb167660a2,20,1,205.51,205.51,1.0,25.61,2.0,4.0,1.0,SP,itapecerica da serra,1,1,1
062db47088ed7f674d6716ebeeb9e6b9,468,1,250.04,250.04,1.0,70.14,1.0,5.0,1.0,GO,anapolis,1,1,1
063eef0d1ead8ee785783e95df82137e,168,1,213.52,106.76,1.5,7.39,10.0,1.0,1.0,SP,sao paulo,1,1,1
063fee07c7dbecc77179dfc57d36f759,133,1,185.74,185.74,1.0,13.64,2.0,4.0,1.0,SP,sao paulo,1,1,1
0645f0f91d9e070c647b6781330c258e,98,1,153.83,153.83,1.0,18.83,1.0,5.0,1.0,SC,capinzal,1,1,1
064ab365e1c4df2ecc60b89aae2ebafd,566,1,34.86,34.86,1.0,10.96,1.0,4.0,1.0,SP,nova independencia,1,1,1
067c8117bd9b4f406301921f6bcfb04e,234,1,363.52,181.76,1.5,20.98,2.0,1.0,1.0,PR,cascavel,1,1,1
068d4c8ab0671a7cfe81a0ea95e5e895,543,1,315.26,315.26,1.0,16.26,3.0,5.0,1.0,MG,passos,1,1,1
06ac7f149dcf07ec7cde299a2787739a,120,1,20.69,20.69,1.0,7.39,1.0,5.0,1.0,SP,sao paulo,1,1,1
06c41bfdcfbb58cc7dfab0a107cd6436,540,1,25.25,25.25,1.0,17.35,1.0,1.0,1.0,BA,salvador,1,1,1
06caeb75009153db427a6098d7974115,358,1,85.14,85.14,1.0,15.24,1.0,1.0,1.0,PR,telemaco borba,1,1,1
06d2f8b660a9c52438a6aa591c6a4244,42,1,101.56,101.56,1.0,51.07,2.0,2.0,1.0,PI,teresina,1,1,1
06dea25f72464d360d2ae75b42fa492a,257,1,216.15,216.15,1.0,16.15,1.0,5.0,1.0,GO,anapolis,1,1,1
06e4cab6db0ca51dd80a1c47aeda614b,178,1,44.62,44.62,1.0,8.72,1.0,5.0,1.0,SP,poa,1,1,1
06f52edb5666757a552cc099a5bce4a5,170,1,118.58,118.58,1.0,18.58,1.0,5.0,1.0,RS,porto alegre,1,1,1
06f59c70f97379ce2f67075dd6ae26df,117,1,78.42,78.42,1.0,12.43,1.0,5.0,1.0,SP,sao paulo,1,1,1
06fb1a9b50a0dd027075ddd14016f869,348,1,440.73,440.73,1.0,20.83,1.0,5.0,1.0,SP,sao paulo,1,1,1
06fc096ec2387d11747ae31a57cd2551,307,1,115.36,115.36,1.0,29.0,8.0,5.0,1.0,ES,vila velha,1,1,1
06fe5f5b627aa404e13f99f7b9e12956,195,1,584.52,292.26,1.5,19.13,3.0,4.0,1.0,BA,salvador,1,1,1
070742717e9b0a917f0823213f3669b2,330,1,85.14,85.14,1.0,15.24,1.0,5.0,1.0,SP,pontal,1,1,1
070da753b3edceb495ca2ab66085455e,462,1,175.77,175.77,1.0,15.87,1.0,5.0,1.0,SP,sao paulo,1,1,1
07124ebbabe334f7b0cb2e7ec78bf00f,444,1,67.77,67.77,1.0,7.78,1.0,5.0,1.0,SP,santana de parnaiba,1,1,1
071b906118b141a9cc1ff28afb56c9fa,420,1,45.1,45.1,1.0,14.1,2.0,5.0,1.0,RS,novo hamburgo,1,1,1
07212b6b20c842faac31170b9dfd66e6,478,1,256.43,256.43,1.0,16.43,4.0,5.0,1.0,MG,sapucai-mirim,1,1,1
072f8e24300dc9f9c23030f1ebc079da,22,1,56.07,56.07,1.0,9.08,5.0,5.0,1.0,SP,carapicuiba,1,1,1
07351daa62f3b9d1ba90f22e7f106407,10,1,24.79,24.79,1.0,12.79,1.0,5.0,1.0,SP,biritiba-mirim,1,1,1
0743b713491288c714984cedb2daca6e,122,1,123.27,123.27,1.0,23.28,4.0,3.0,1.0,RJ,rio de janeiro,1,1,1
076b7055bea51da430d6a6fa054e5075,445,2,334.65999999999997,55.776666666666664,1.0,13.143333333333333,1.0,5.0,1.0,SP,praia grande,1,2,1
076efbad08f34a6316ec570ea20a0568,71,1,104.84,104.84,1.0,14.94,2.0,5.0,1.0,SP,sao paulo,1,1,1
0778cf1946a926f6f31ef19434259f59,38,1,151.7,151.7,1.0,22.21,1.0,4.0,1.0,DF,brasilia,1,1,1
077ad2b59b72fcc471688021175dd9c8,209,1,106.87,106.87,1.0,11.87,1.0,3.0,1.0,SP,cubatao,1,1,1
078f93f1bb62cdaf1d78addb2ba283bb,120,1,47.43,47.43,1.0,12.43,1.0,5.0,1.0,SP,sao paulo,1,1,1
07bad5b1e0e91c68a35bc7efc680f909,530,1,115.43,115.43,1.0,17.43,1.0,4.0,1.0,MG,caxambu,1,1,1
07c0bb79a7ed118f2738817d8c2fb7b0,92,1,40.13,40.13,1.0,18.23,1.0,4.0,1.0,SP,ribeirao preto,1,1,1
07c62075bc5c33b7d9bafa573e54402e,215,1,655.1,327.55,1.5,15.785,6.0,3.0,1.0,RJ,rio de janeiro,1,1,1
07d5b1f9bdd053347f0213187b343ac9,692,1,299.84,299.84,1.0,32.84,1.0,1.0,1.0,SP,sao paulo,1,1,1
07e95270be59267f343a5fe33b4e3e18,188,1,234.34,234.34,1.0,24.34,4.0,5.0,1.0,BA,andorinha,1,1,1
07eb0cbb880bbc6f91711079f76bc95f,267,1,149.73,149.73,1.0,9.73,2.0,5.0,1.0,SP,sao paulo,1,1,1
07fe7d570e317a7f4b257a9b2ceecc45,187,1,42.38,42.38,1.0,12.48,1.0,5.0,1.0,MG,porteirinha,1,1,1
0808e93c01b63726a3e046c3f3236e09,442,1,23.77,23.77,1.0,7.78,1.0,4.0,1.0,SP,santos,1,1,1
080e1622d5aaf198b5b51562b98e803a,316,1,74.05,74.05,1.0,14.15,1.0,5.0,1.0,MG,sabara,1,1,1
08285c6499b42230cd7a9e5bd0242164,85,1,1322.69,1322.69,1.0,23.04,6.0,4.0,1.0,MG,vicosa,1,1,1
083e578b18c8717ecbc7fa41c6e6a6aa,132,1,44.13,44.13,1.0,15.23,1.0,5.0,1.0,SP,santo andre,1,1,1
083f9c55bf04dc9af3749412568f9f6e,57,1,149.52,74.76,1.5,11.2,1.0,4.0,1.0,SP,sao paulo,1,1,1
084fda7ed25e2b249c425263a2197bc0,491,1,121.04,121.04,1.0,36.14,2.0,5.0,1.0,SP,sorocaba,1,1,1
086128fec7b737d40b44c216e0f104d7,433,1,75.4,75.4,1.0,27.5,3.0,5.0,1.0,SP,varzea paulista,1,1,1
086f85b4c326262b4fcaa419914c949a,127,1,44.32,44.32,1.0,19.32,1.0,5.0,1.0,RJ,sao fidelis,1,1,1
08780ee11c90bbf2d4065b32c6addb33,292,1,157.35,157.35,1.0,17.42,10.0,4.0,1.0,MG,uberlandia,1,1,1
0880913b39e936f30515d7f65f0a8f34,179,1,130.45,130.45,1.0,15.55,1.0,5.0,1.0,RJ,cabo frio,1,1,1
08879a6f73e92affc3376a6e3b352a6b,278,1,188.58,188.58,1.0,13.57,5.0,1.0,1.0,SP,sao paulo,1,1,1
088b29f0f57e02f6ce3e5feaeeddae38,545,1,43.72,43.72,1.0,8.72,1.0,3.0,1.0,SP,sao paulo,1,1,1
0891e5d4e534eb8585807582fc12cc3c,99,1,410.12,68.35333333333334,1.5,7.53,1.0,5.0,1.0,SP,sao paulo,1,1,1
0898ad110be2b886ca30d26d274b1496,163,1,35.82,35.82,1.0,19.32,1.0,4.0,1.0,MG,bambui,1,1,1
08b2a675de579ef181675f82c081fca6,88,1,58.34,58.34,1.0,17.34,1.0,5.0,1.0,SP,monte mor,1,1,1
08d2649556662327e2d32e3ecb2ebb94,404,1,83.2,41.6,1.0,44.2,1.0,4.0,1.0,SP,cajamar,1,1,1
08dab8a579f9d8b18b16e5ac24a3fec8,151,1,32.69,32.69,1.0,12.79,1.0,5.0,1.0,SP,taubate,1,1,1
08eaef84580a006e33852550ae75f4d2,80,1,32.99,32.99,1.0,8.29,2.0,5.0,1.0,SP,osasco,1,1,1
08f041f800243ff79ecdea1d75f58519,175,1,177.03,177.03,1.0,27.13,5.0,5.0,1.0,SP,suzano,1,1,1
08f39bc6b746bc26013fa99b725e83e6,118,1,2026.6499999999999,405.33,3.0,24.088,5.0,3.0,1.0,BA,salvador,1,1,1
08f57f4be7a86b8a175c56d07c305dce,23,1,290.0,145.0,1.5,15.5,1.0,5.0,1.0,SP,sao paulo,1,1,1
08f6e317b471e0ac9552060d98020c2d,491,1,208.07,208.07,1.0,18.17,4.0,3.0,1.0,SP,avare,1,1,1
08f78e97e692731b926abf21053c8767,528,1,80.56,80.56,1.0,15.66,1.0,5.0,1.0,RJ,miguel pereira,1,1,1
08f7f41a13bdc1a2d999ba55b333672f,81,1,51.39,51.39,1.0,7.39,4.0,5.0,1.0,SP,sao paulo,1,1,1
092f9a44ba4f3f80e3a0179845997bed,531,1,29.51,29.51,1.0,14.52,1.0,4.0,1.0,SP,sao paulo,1,1,1
093c898c1a366b534f06d9803672182b,132,1,79.68,79.68,1.0,22.98,1.0,1.0,1.0,SC,penha,1,1,1
0957a63bad23ff7aa7cafb23444dd42a,426,1,58.69,58.69,1.0,16.79,5.0,5.0,1.0,SP,sao paulo,1,1,1
0981a271500799427cdf345e9121e20b,499,2,324.56,81.14,1.0,16.15,8.0,5.0,1.0,RS,sao gabriel,1,1,1
098d9353100b788f2ce91398d105ba89,380,1,186.97,186.97,1.0,21.07,3.0,5.0,1.0,PR,francisco beltrao,1,1,1
098ffeb0f6960a1d85eb26c432a1319e,322,1,91.97,91.97,1.0,16.97,3.0,5.0,1.0,BA,salvador,1,1,1
099ee03b7db3d811b6cdb15bb53fd005,523,1,148.03,148.03,1.0,15.1,5.0,5.0,1.0,RJ,rio de janeiro,1,1,1
09a08d4d219b77c4ef423941bc0d686d,210,1,135.49,135.49,1.0,15.59,3.0,5.0,1.0,MG,conselheiro lafaiete,1,1,1
09a2a3befff4ee3680617f07d9b473ed,459,1,99.7,99.7,1.0,16.34,5.0,5.0,1.0,ES,cariacica,1,1,1
